"lat","lng","freq"
"35.928968490644","113.16059626921",1
"35.930053654323","113.5646885475",1
"35.935917989335","113.24349760411",1
"35.937166000798","112.60843104761",2
"35.941537594182","113.38080031172",1
"35.946791559587","113.35619339809",5
"35.950727110155","113.16776810505",1
"35.950991244617","113.23837273884",4
"35.951139070728","112.93056998807",1
"35.951152863006","113.08376465169",1
"35.952484589397","112.94852027911",5
"35.95337749141","113.64795565174",1
"35.953508398393","112.99467074714",2
"35.954243982539","113.33559821985",1
"35.963850623421","113.13228826322",5
"35.964334029772","112.97743997097",1
"35.972852285375","113.0338358487",2
"35.98118111074","112.89293171662",3
"35.98164803122","113.01782414227",2
"35.982976263747","113.22470973122",1
"35.985563043131","113.0452453752",1
"35.989033272816","112.92751724771",1
"35.989853025221","112.89523287621",6
"35.990724502939","112.89412669561",1
"35.990726067411","112.9428759022",2
"35.99265193372","113.37199790438",1380
"35.992797200439","113.16217225191",1
"35.99303814617","113.41667511513",3
"35.996033014942","113.28096656922",2
"35.998258320738","113.10639077023",1
"36.002628180291","113.3982181151",1
"36.003376582916","113.0141109686",1
"36.003634382314","113.14132043137",1
"36.005756638719","112.93766900097",1
"36.011340218651","113.18964738766",5
"36.0119517031","113.19017074853",1
"36.015687734033","112.96138646728",1
"36.016561032268","113.86108354948",14
"36.018495824844","113.1355172637",1
"36.024018257938","113.12864898955",6
"36.024679976201","113.08619419794",2059
"36.024871792484","112.99771634597",1
"36.030058944435","113.26870341713",1
"36.036667453326","113.57220787665",2
"36.036820538993","113.06806296936",2
"36.03774699984","113.03613621867",3
"36.037895112555","113.32598008072",1
"36.039164183595","113.35864999686",1
"36.039533273708","112.97903836818",1
"36.044626015914","112.93673452878",1
"36.04806314354","113.06113480518",3
"36.051744146225","113.05567748692",10
"36.052231943342","112.88639734982",1
"36.053238118802","113.24486388547",1
"36.05560633566","113.06651727213",1
"36.057134804256","113.28232313541",1
"36.060681138768","113.09420117049",1
"36.062365737832","113.06183900753",1
"36.062804685468","112.83111330482",1
"36.063438167882","113.18594620457",1
"36.071817442823","113.08227627264",1
"36.074977802528","112.78786057723",1
"36.07553699644","112.88777865354",3
"36.075581782015","112.88869390019",1
"36.076114673159","112.87035620951",1
"36.077327739255","112.98582719619",1
"36.078056699323","113.00904000884",1
"36.080094462181","113.20171621201",1
"36.081385375045","113.05786716229",1
"36.082638591723","113.01099620563",4
"36.08282023661","112.90488905947",1
"36.083192059915","113.42871755715",1
"36.085228163113","113.3438608483",1
"36.085990903323","113.3428995599",5
"36.087926210393","113.06693103794",1
"36.088190693097","112.98318892321",1
"36.092835887233","117.8275371813",1
"36.095540782317","112.94723079838",1
"36.095764400631","112.91723487723",1
"36.09697424571","113.22192605582",1
"36.099745443585","111.53878759641",1
"36.099808452651","112.93625713151",1
"36.101071793341","112.81307985045",1
"36.101451945917","113.05464332078",1
"36.101882763522","113.15294924234",6
"36.102851054249","112.7814143279",5
"36.105214901274","120.38442818368",1
"36.1054905779","113.21187118211",6
"36.110266722181","114.35180650767",6
"36.110999402019","112.80225403294",1883
"36.111737405945","112.98764546626",1
"36.113778382902","112.88872482526",1
"36.114213548093","113.09308034573",11
"36.117475387261","113.09443319382",1
"36.117731517849","113.21194934098",1
"36.118853919668","113.09541261632",2
"36.120173110882","113.2151038863",1
"36.12046935904","113.21498379453",1
"36.120830636553","113.02728643977",2
"36.120988745794","113.00076509247",5
"36.123280158234","113.22180257025",1
"36.12502092315","112.89713538307",4
"36.125134517065","114.31712430011",3
"36.125529862327","112.90217721797",1
"36.127736351408","112.91560994946",1
"36.129092131567","112.88388009836",1
"36.130276300725","112.88810076883",1
"36.133067640696","112.88800528255",1
"36.133600679965","113.27129108856",1
"36.134073993769","112.88794556769",1
"36.13577327523","113.21611202583",1
"36.136222006282","112.85992676756",1
"36.1380666453","113.25198879383",2
"36.144178206814","112.25406152798",1
"36.145421146564","113.19100546659",1
"36.146135801653","113.06505552695",1
"36.147596383828","112.96857100067",8
"36.147779429629","112.97384253138",2
"36.148514374568","113.45163452995",1
"36.14930313477","113.12149554113",4
"36.149990966308","113.08967681347",1
"36.151753237398","113.22147874549",9
"36.155711160888","113.02134180065",2
"36.156733035716","113.56360816983",1
"36.159939084135","112.79536792119",1
"36.16157122449","113.12432343112",1
"36.161774767338","113.11088386712",1
"36.164295531066","112.30790366347",15
"36.165138322989","113.06771902525",1
"36.166340242427","113.12060814284",2
"36.166377701019","113.12095676561",1
"36.169099919742","113.06698097744",1
"36.170017169364","113.06754540076",5
"36.1706886974","113.11898199697",1
"36.171141897555","113.19720728429",1
"36.172927877638","113.25646522985",1
"36.17404454083","113.08219271676",2
"36.175572390043","113.12966608338",1
"36.17633717516","113.11653314878",1
"36.177445529764","113.11358931448",1
"36.177514710589","113.10492270726",1
"36.178153783661","113.11481597042",1
"36.178552056576","113.12382423287",1
"36.179207439601","113.14682072906",1
"36.179412897719","113.10575453367",1
"36.180099491865","113.12874037955",1
"36.181215758302","113.11206852907",1
"36.181529787927","113.12504780493",1
"36.182270629999","113.11455265462",1
"36.182286578239","112.83505553023",1
"36.182357991005","113.00049435756",1
"36.182906311032","113.13826690949",1
"36.18296151419","113.11919839877",1
"36.183086402379","113.13570742689",1
"36.183342499028","113.03004190209",1
"36.183461284026","113.11446227221",1
"36.183541363463","113.13334689021",1
"36.183677579567","113.12768087402",2
"36.18429136928","113.13318052762",7
"36.184451693325","113.1366876884",1
"36.184511192113","113.12316935827",6169
"36.184890152298","113.1313998211",1
"36.184898685413","113.12307146723",1
"36.186026606144","113.12210433085",1
"36.186262594985","113.12402578748",1
"36.186318145022","113.11800911144",1
"36.18636004544","113.11904562215",1
"36.186401726489","113.12666316035",1
"36.186769085648","113.11582504509",1
"36.187367638296","113.29597373384",1
"36.187527690257","113.1289304619",1
"36.187820809069","113.10939716821",1
"36.187851134808","113.12202374926",1
"36.188383304553","113.1151651274",2
"36.188630969508","113.13933495611",3
"36.188884191797","113.14125629056",8
"36.189123791476","113.11646098161",1
"36.189219403821","113.136526633",1
"36.189679838754","113.07681634481",3
"36.189923846443","113.12878893117",1
"36.189970748723","113.1192114745",1
"36.189971206911","113.12796306502",1
"36.19038261398","113.02183563602",1
"36.190595049216","113.22064847494",1
"36.190638981047","113.10735326057",1
"36.190683376729","113.10553451177",1
"36.190798074287","113.0770785494",3
"36.190893343773","113.12346372041",1
"36.191110540894","113.12739876028",2
"36.19163674865","113.11091973466",3
"36.191888557985","113.10610211682",1
"36.191894149901","113.11539155968",1
"36.192435410172","113.11132942811",1
"36.192600736416","113.10880104945",1
"36.192861608402","113.12024498128",1
"36.193286727231","113.10236810965",1
"36.193854086397","113.15791462784",1
"36.194169660976","113.12536195674",1
"36.194241798335","113.10189946007",6
"36.1946673366","113.11474010133",1
"36.194721959423","113.12683429923",3
"36.194808088931","113.14587021134",1
"36.194877486205","113.09136637881",1
"36.194916297221","113.11063628963",1
"36.194931370161","113.1458980148",1
"36.195065867119","113.1347412535",1
"36.195988861146","113.07524345767",1
"36.196094599142","113.09407827332",1
"36.196204053176","113.12890251382",3
"36.196508915613","113.09183331802",1
"36.196529000294","113.12535989602",1
"36.196579421425","113.13097100329",1
"36.196823110197","113.11958125658",2
"36.196824566484","113.12640478523",1
"36.196965389319","113.11857686118",6
"36.197427102934","113.13725191409",1
"36.197650417918","113.1241646161",3
"36.197658050965","113.08096408455",1
"36.197663613151","113.12445496151",1
"36.197717380144","113.12440063526",1
"36.197736675313","113.13931296919",1
"36.197840614475","113.13050250373",5
"36.198042301511","113.12691109088",3
"36.198299893332","113.12511499997",1
"36.198587034537","113.05556227115",2
"36.198870893315","113.12340599979",1
"36.198925630627","113.12305841305",1
"36.19923479911","112.92609952399",1
"36.199254228141","113.12060815991",1
"36.199556003317","113.12748598574",1
"36.199587967688","113.10430413409",1
"36.199730254628","113.13164477644",1
"36.199752642672","113.11870463975",1
"36.199774948068","113.09026685287",1
"36.199948397306","113.11924264391",1
"36.19996217228","113.11866462024",1
"36.200269966911","113.13221123801",1
"36.200405018028","113.11579293785",1
"36.200428065254","113.13853909606",1
"36.200631829045","113.1269190831",4
"36.200858376917","113.13281150013",1
"36.200897577608","113.13150469647",1
"36.200921941756","113.12426159088",1
"36.201131416075","113.1435354713",1
"36.201182786501","113.12134389188",2
"36.20121190354","113.13852477078",5
"36.201397901367","113.45260915998",1
"36.201528296","113.1315539847",2
"36.201555145317","113.10217160981",1
"36.201664385743","113.12029208573",7002
"36.201689141076","113.11808647621",2
"36.202139395516","113.1055458618",2
"36.202139528757","113.1174570012",1
"36.202349814305","113.10523666504",1
"36.202567909209","113.14058227128",2
"36.202850448548","113.12899010849",1
"36.203372864072","113.10054757406",1
"36.203764390548","113.1207745746",1
"36.204037764224","113.44087914682",1
"36.204467422301","113.44446809382",7
"36.204765252474","113.12384108868",1
"36.204988082563","113.14860191438",1
"36.205158345346","113.07969196178",2
"36.205201880584","113.0652641072",1
"36.205464623852","112.93279140776",1
"36.205673817544","113.44530171864",1
"36.205925962547","113.11139855036",1
"36.205994765977","113.1130956992",5
"36.206376930647","113.12982158007",1
"36.2063977069","113.12740329313",1
"36.206400791673","113.12938952157",1
"36.206530094256","113.14616035594",1
"36.206667423616","113.12840297601",1
"36.206680421294","113.14250933782",3
"36.20672078975","113.44803947985",1
"36.206797408165","113.13097413568",1
"36.207051729998","113.12442161053",1
"36.207270029247","113.1253738",1
"36.207348503998","113.10119703906",6
"36.207451893935","113.12763155884",1
"36.207809587378","113.09794995479",2
"36.207885006874","113.10905221769",1
"36.208411756052","113.1306551977",1
"36.208492337161","112.92513415907",1
"36.208508018358","113.09207112554",5
"36.208541272765","113.13135755336",1
"36.209054229925","113.11542030545",1
"36.209061036921","113.06725203304",2
"36.209175810638","113.11322035526",1
"36.210052403249","113.12891396811",1
"36.210130249016","113.11374406737",4
"36.210545738073","113.13263356108",1
"36.211216119518","113.1239580211",1
"36.211316182402","113.15611354505",1
"36.211431207511","113.11537179696",2
"36.211696544672","113.11166616007",1
"36.211705080373","113.13878827702",1
"36.21198718276","113.11501949231",1
"36.212007029819","113.11499953736",1
"36.212200103109","113.01907654005",2
"36.21223231969","113.11975499964",1
"36.212291646711","113.11772569543",2
"36.212466717021","113.11746215388",1
"36.213643472931","113.27975897353",1
"36.213717151166","113.10896883159",1
"36.214914477827","113.12160758048",4
"36.215444973008","113.10557943057",3
"36.215493098283","113.13476078446",1
"36.215560699797","113.10005680191",1
"36.215847461623","113.16052738445",1
"36.215923105816","113.12897278556",9
"36.216042991474","113.12922815945",5
"36.216243981852","113.28517049259",1
"36.216310469297","113.10070448647",1
"36.216372030141","113.12094398603",1
"36.216469862822","113.12032673606",2
"36.216637007168","113.11418783029",2
"36.216850884316","113.12763993734",1
"36.217810677807","113.13574524735",1
"36.217960020787","113.09657516738",1
"36.218658925906","113.11945599596",1
"36.218939181121","113.09667559344",2
"36.2190851628","113.10547965668",1
"36.220343647996","113.28690276787",2
"36.221493276019","112.78272662649",1
"36.221794153091","113.53368897635",941
"36.222312685032","113.1592836652",3
"36.222728453997","113.45461025049",1
"36.223862072903","112.76885507635",1
"36.224707494531","116.2663388986",1
"36.225352277696","113.16448491159",2
"36.225921550767","113.11382940639",3
"36.226205420673","113.10710260818",2
"36.226318082371","113.1752663887",1
"36.226543149649","113.13328400882",1
"36.226572572915","113.11051035798",1
"36.226764791825","113.07534746618",2
"36.22743987368","113.11150099851",1
"36.227919825161","113.17369356175",6
"36.228162631522","113.10168970573",1
"36.229489369491","113.133343447",3
"36.230922284902","113.12881926335",1
"36.232414611209","113.16050536069",1
"36.232496853638","113.117727154",2
"36.233594982582","113.0879899134",1
"36.234191685971","113.55958645427",2
"36.237053952488","113.09545240946",2
"36.238824255053","113.16883489674",2
"36.238903727929","113.08247650315",2
"36.239075336234","113.19436117036",2
"36.241740281086","112.77206102181",1
"36.242474936454","112.92119148271",1
"36.243547113411","113.08929219139",1
"36.243874062475","112.73809631236",3
"36.245743535796","113.29852188521",1
"36.247167360924","112.74400960421",2
"36.249615908668","113.12619988534",1
"36.249934252022","112.87346599587",10
"36.251366636091","113.25370132345",1
"36.252339629871","113.28846778584",1
"36.253488371584","113.1489110231",2
"36.254502511245","113.1744185994",5
"36.256937401169","113.07854182889",1
"36.257320922544","112.90634666257",1
"36.257337487691","112.99843939298",1
"36.257662151888","113.31374527376",1
"36.258081107138","113.31150314992",5
"36.259357363947","112.85398932746",1
"36.26388403003","112.91141835804",1
"36.264307312236","112.75141113587",1
"36.264556008406","112.94635069613",7
"36.270339558413","113.11069620661",2779
"36.276830634796","113.43965672639",1
"36.276891063244","113.1293590749",1
"36.2841813196","112.8739281498",3
"36.2894342314","113.12540748645",1
"36.291602079011","113.1926412926",2
"36.293623149528","113.42714058722",1
"36.296452504208","112.5178892767",1
"36.298063330042","113.27148072265",2
"36.298525345732","113.08820703833",1
"36.299561801831","112.93081061896",2
"36.308179615572","112.85618067009",1
"36.309543770756","115.24863464404",2
"36.31156981048","112.74655311943",2
"36.311675135446","112.75031993093",1
"36.312934206981","112.5396850699",1
"36.315612380421","113.12597090367",1
"36.317564112982","112.89860706711",8
"36.317997022877","113.37652857617",1
"36.319024400542","112.90149964858",1
"36.320072262342","113.37573152317",3
"36.322975293576","113.09509489375",1
"36.323527776061","113.12918564534",1
"36.323994448099","113.31367876142",1
"36.325081333249","113.27380234653",1
"36.325514180326","111.65937789135",2
"36.328000515758","112.86335988461",1
"36.328958989909","113.0068152735",1
"36.330333066516","113.22251817479",1
"36.330854008273","113.25648164099",1
"36.331983235347","113.00710299357",3
"36.335653032475","113.23799103536",1
"36.335946476912","113.23355277103",1
"36.338105261035","113.22811976002",1
"36.342319033692","113.23536008357",1
"36.342321307629","113.0783425479",1
"36.342592498502","112.75035909705",1
"36.342609751076","112.75036278967",1933
"36.343004165065","113.3124997579",4
"36.343122993199","112.83939878167",1
"36.343463786805","113.16175643527",1
"36.345376808386","112.87332566528",1
"36.347524053653","113.15484447922",1
"36.355968960345","113.15736310958",2
"36.356422736205","112.62286502144",1
"36.35747386522","112.62100649382",1
"36.357598536235","113.02856696798",3
"36.364385953189","113.65364676839",2
"36.365884069671","112.99413585651",1
"36.365966843262","112.99545782087",4
"36.366448231592","113.05461098268",1
"36.367272948844","112.59977985352",1
"36.36732800139","113.09895208286",1
"36.36744641013","113.13346884057",2
"36.368494244238","113.05717327788",8
"36.369784296684","113.12102335582",1
"36.37052615611","113.13340226535",8
"36.371315721358","113.07683711992",1
"36.371663002918","113.13206093802",2
"36.374406273238","113.25438708828",1280
"36.37525375221","113.1343214412",2
"36.379118128621","113.05633711445",1
"36.379309159235","113.05732017149",2
"36.382566275303","112.95282054035",1
"36.383458263434","112.95745039706",6
"36.383549756171","113.2613177765",1
"36.385620218395","113.05364471677",1
"36.402767998397","112.9913565891",1
"36.411676139304","112.31643854119",1
"36.411905468612","112.97149949729",1
"36.412585431565","113.08648638713",4
"36.413266996406","113.08737736336",3
"36.415159033346","113.51907922499",1
"36.418565816843","113.15092228961",2
"36.425068709093","112.41186724139",1
"36.430092782829","112.7110756123",1
"36.431314360189","112.70915413322",2
"36.431362970033","113.09673950339",1
"36.432401206225","112.90179372236",1
"36.437852257029","113.10321624659",1
"36.440393664303","113.07517109826",1
"36.440533486817","113.06581985469",1
"36.443743512922","113.11438488708",5
"36.445297837104","112.961461845",1
"36.448453711242","113.43137371988",1
"36.450485688445","112.98777078437",1
"36.452313428598","113.11695484752",1
"36.462192209457","113.3241344321",1
"36.470388492541","112.71858809637",1
"36.474684997423","114.19042164993",1
"36.476942020952","112.7046880403",1
"36.487989479598","112.94581398195",1
"36.488922004851","113.0696898177",3
"36.491193167754","112.89771810218",1
"36.501010079632","112.34524278731",1
"36.501213755658","112.34894144976",1
"36.505449334571","112.35207810174",1
"36.505766772956","113.39319200864",2
"36.510058317643","113.39736060883",1
"36.51192631393","115.02087402114",1
"36.511981317559","113.39438782746",1
"36.513801584714","112.93857377428",1
"36.519137025839","112.93050178871",3
"36.523430859918","113.2668111743",1
"36.534264910806","113.00789885722",1
"36.534512745214","113.05890398202",1
"36.535153648344","113.09621325985",1
"36.536762918031","113.05973504218",1
"36.536927173632","113.05547637877",1
"36.537592063698","113.05688483827",8
"36.540791729173","113.04896683574",1
"36.541853036746","112.78289799983",2
"36.543668537707","110.13820395785",1
"36.546681882663","113.05658519679",2
"36.54704111738","113.48535943944",1
"36.56088661681","113.51708991307",1
"36.561613464477","113.07659674594",1
"36.580200785754","112.98897348398",991
"36.583923877996","113.39696581075",3
"36.598104535573","113.74291352234",1
"36.599677829115","111.8308356262",3
"36.605586616894","109.50157766256",1
"36.609307928471","114.48269393234",5
"36.612687434256","113.0140010151",1
"36.616224456077","112.78595715678",1
"36.617877756451","112.59626969419",1
"36.619367610278","113.39685159379",536
"36.632980367975","112.80968741496",1
"36.633141609388","113.40917707671",1
"36.637214815152","114.51106763052",1
"36.642782309202","112.75536630496",3
"36.661241712184","113.06139704481",3
"36.668593847456","112.95395293978",1
"36.67185169879","112.68950604657",1
"36.692917916594","112.60979152951",1
"36.698055447571","113.10516089477",1
"36.701566639488","112.29009399197",348
"36.704828378986","112.83224887348",1
"36.70738347605","112.65221013617",574
"36.716114873051","119.14263382297",1
"36.719070797298","112.7291408604",1
"36.731810103033","112.83830603614",1
"36.734255130937","112.70937788136",1
"36.73799489051","112.71006478594",1
"36.741273236055","113.10798053922",1
"36.748496156845","113.41886981023",3
"36.748995476597","114.05833396936",1
"36.74993295935","113.42006465987",1
"36.753195761859","112.59194277933",1
"36.767054404367","112.94513442012",1
"36.76741386923","113.4399855107",1
"36.767955969366","113.50651012801",1
"36.770200181653","114.64160198718",1
"36.775072695421","112.71137120961",9
"36.795009437593","113.14172142238",3
"36.799765531281","113.12306892412",1
"36.807941268704","113.45532432791",1
"36.812587713052","112.33000592688",1
"36.813677343825","112.77329953538",1
"36.815777713855","112.3289015411",1
"36.819363911338","113.37536774986",1
"36.835723307054","112.8592028492",1
"36.837871056979","112.88542313121",1
"36.838192390691","112.87515230665",2
"36.839897072295","112.87065237006",1
"36.842296211112","112.87249194793",1
"36.850896155996","113.07510675893",1
"36.850942738921","112.6599647749",1
"36.86253885759","112.27356098999",1
"36.865182244508","112.62987519283",2
"36.868258730585","112.62802788504",1
"36.872815373263","113.2345699583",1
"36.873584833595","113.23449024626",3
"36.881995992076","113.25989851757",1
"36.888322821209","112.96751985958",465
"36.914819645815","112.62562181146",1
"36.934205993855","113.29255606585",1
"36.948326290132","112.67623910813",1
"36.948930341668","112.6696044572",1
"36.985727038044","112.17378225344",1
"37.02547627594","111.99518801957",7
"37.03279458538","113.47453786444",4
"37.148089778462","112.26549326017",2
"37.266317510804","111.18590350772",1
"37.292198086629","112.46906595172",1
"37.348373699108","113.47493445138",1
"37.459705909704","111.96499464978",2
"37.461024106054","115.75767748261",1
"37.525287435715","111.15989535773",1
"37.527316096963","111.14315660235",3
"37.528787081251","122.09395836581",1
"37.563418385072","113.76210572071",2
"37.59324244737","112.38708511797",1
"37.625336523188","107.04976116152",1
"37.650824689054","112.84373652716",1
"37.68562160185","116.81455550432",1
"37.693361526798","112.73851439992",9
"37.753527970896","112.57740860671",2
"37.8492714173","113.76897794042",1
"37.85786536147","113.61283811719",3
"37.865737302061","112.66320298122",1
"37.866565990509","112.51549586384",10
"37.869529493223","113.56923760163",1
"37.890277053968","112.55086358906",18
"37.911503911114","113.56808615363",2
"37.962867394138","110.90114744504",1
"38.392262583946","111.0693110824",1
"38.393739990352","115.33482671534",1
"38.400067154102","112.06499425223",1
"38.437831964453","112.60520013418",1
"38.461030572959","112.72793882881",11
"38.502621011876","106.20647860784",1
"38.613839749251","115.66143362422",1
"38.821889666345","112.19389583349",2
"38.838876172747","112.68212831914",1
"38.886564548027","115.49481016908",1
"39.124808844703","117.20281365403",1
"39.206439528631","111.3598292601",1
"39.337671966221","112.47992772666",6
"39.377267777348","114.21309517425",1
"39.464649232881","111.67190327635",1
"39.521049673137","112.78680490549",1
"39.634162361299","113.71075899599",1
"39.789909410339","118.05949036617",1
"39.938574012986","116.42188470126",1
"40.008135706467","112.42167745341",1
"40.033162045078","116.23967780102",2
"40.113744499705","113.29050867308",4
"40.952666521778","113.77372051762",1
"42.127000957642","85.614899338339",1
"42.297112320317","118.93076119217",1
"42.923302619054","125.13368605218",1
"43.716756082246","127.35174186542",1
"43.871988334359","126.56454398883",1
"43.898324290635","87.549218796363",1
"43.898337607098","125.3136424272",1
"45.273228207889","131.22565372007",1
"45.321539886551","130.94176727325",1
"45.408171310849","126.18892685096",1
"45.469765426971","132.17656238974",1
"45.594331066706","84.881180186144",1
"47.70687276451","125.29463341876",1
"47.741959238189","128.90057964259",1
